"FileName",,,
,"SC","ExportName",
,"string","string",
,"sc/level_electric2_arena_dl.sc","electric2_base_01_2v2",
"Objects",,,
,"electric2_battery_01",,
,,"x","y"
,,"int","int"
,,15000,34000
,,1500,-1000
,"electric2_bigtesla_01",,
,,"x","y"
,,"int","int"
,,21949,11471
,"electric2_cactus_01",,
,,"x","y"
,,"int","int"
,,17500,14000
,,17500,17000
,"electric2_railing_01",,
,,"x","y"
,,"int","int"
,,18388,24737
,,-500,25000
,"electric2_railing_02",,
,,"x","y"
,,"int","int"
,,18385,9594
,,-500,9000
,"electric2_rock_01",,
,,"x","y"
,,"int","int"
,,7500,37500
,,10000,-4000
,"electric2_rock_09",,
,,"x","y"
,,"int","int"
,,-2500,-6500
,"electric2_squaretesla_01",,
,,"x","y"
,,"int","int"
,,-3000,13500
,"electric2_stands_01",,
,,"x","y"
,,"int","int"
,,-5500,24500
,,-5500,5000
,"electric2_stands_02",,
,,"x","y"
,,"int","int"
,,23000,24000
,,23000,3500
,"electric2_vfx_bolt_01",,
,,"x","y"
,,"int","int"
,,9000,33500
,,9000,-10000
,"electric2_wire_01",,
,,"x","y"
,,"int","int"
,,-47,40370
,,18129,40445
,,108,-3160
,,28500,-8500
,,17850,-3125
,"electric2_talltesla_01_on",,
,,"x","y"
,,"int","int"
,,6000,40000
,,6000,-3500
,"electric2_talltesla_02_on",,
,,"x","y"
,,"int","int"
,,12000,40000
,,12000,-3500
,"electric2_base_lights_01",,
,,"x","y"
,,"int","int"
,,8966,16083
,"electric2_rock_02",,
,,"x","y"
,,"int","int"
,,9000,36500
,"electric2_rock_03",,
,,"x","y"
,,"int","int"
,,2000,-6000
,,15000,42000
,"electric2_rock_04",,
,,"x","y"
,,"int","int"
,,2500,41500
,"electric2_rock_05",,
,,"x","y"
,,"int","int"
,,20000,35000
,"electric2_rock_06",,
,,"x","y"
,,"int","int"
,,-1500,34000
,"electric2_rock_07",,
,,"x","y"
,,"int","int"
,,18500,-6000
,"electric2_grass_01",,
,,"x","y"
,,"int","int"
,,8500,-4500
,,3500,-2000
,,10000,37500
,,14500,36500
,,3500,41500
,"electric2_cloud_01",,
,,"x","y"
,,"int","int"
,,-9000,26000
,,24000,-1500
,,10500,43000
,"electric2_cloud_02",,
,,"x","y"
,,"int","int"
,,26000,39500
,,4500,-16000
,"electric2_cloud_03",,
,,"x","y"
,,"int","int"
,,-22000,-10000
,,28500,23000
,,38500,
,,-11000,36000
,,-4500,42000
,,-8000,16500
,,15500,-17500
,,-7000,-1000
,"electric2_cloud_04",,
,,"x","y"
,,"int","int"
,,-18500,23500
,,39500,28500
,,30000,7500
,,25500,-13000
,,-9500,-13500
,,-18000,5500
,"electric2_stands_01_on",,
,,"x","y"
,,"int","int"
,,-5500,24500
,,-5500,5000
,"electric2_stands_02_on",,
,,"x","y"
,,"int","int"
,,23000,24000
,,23000,3500
,"electric2_rock_09_on",,
,,"x","y"
,,"int","int"
,,-2500,-6500
,"electric2_rock_07_on",,
,,"x","y"
,,"int","int"
,,18500,-6000
"Background",,,
