"FileName",,,
,"SC","ExportName",
,"string","string",
,"sc/level_tomb_arena_dl.sc","tomb_base_2v2_01",
"Objects",,,
,"9000",,
,"tomb_stands_01",,
,,"x","y"
,,"int","int"
,,21500,8500
,"tomb_stands_02",,
,,"x","y"
,,"int","int"
,,21500,23500
,"tomb_stands_03",,
,,"x","y"
,,"int","int"
,,-3500,23500
,"tomb_stands_04",,
,,"x","y"
,,"int","int"
,,-3500,8500
,"tomb_trophy_01",,
,,"x","y"
,,"int","int"
,,-2500,500
,"tomb_trophy_02",,
,,"x","y"
,,"int","int"
,,19500,16500
,,14500,-1000
,"tomb_pillar_01",,
,,"x","y"
,,"int","int"
,,-5500,33500
,,23500,33000
,,-11500,33500
,"tomb_pillar_02",,
,,"x","y"
,,"int","int"
,,-500,33500
,,28500,33000
,"tomb_pillar_03",,
,,"x","y"
,,"int","int"
,,18500,33000
,"tomb_pillar_04",,
,,"x","y"
,,"int","int"
,,5000,33500
,"tomb_pillar_05",,
,,"x","y"
,,"int","int"
,,13000,33500
,"tomb_pillar_06",,
,,"x","y"
,,"int","int"
,,15000,34500
,"tomb_pillar_07",,
,,"x","y"
,,"int","int"
,,315,14320
,"tomb_pillar_08",,
,,"x","y"
,,"int","int"
,,17587,14254
,,333,17017
,"tomb_pillar_09",,
,,"x","y"
,,"int","int"
,,17583,17140
,"tomb_rocks_01",,
,,"x","y"
,,"int","int"
,,8000,-10000
,"tomb_rocks_02",,
,,"x","y"
,,"int","int"
,,9000,44500
,"tomb_crown_01",,
,,"x","y"
,,"int","int"
,,-2500,33000
,"tomb_gem_01",,
,,"x","y"
,,"int","int"
,,-2000,15500
,,3000,-500
,,22000,14000
,"tomb_gem_02",,
,,"x","y"
,,"int","int"
,,20000,14500
,,1500,33500
,,20500,31500
,,-7500,1500
,"tomb_gem_03",,
,,"x","y"
,,"int","int"
,,-1500,-1000
,,16500,33000
,"tomb_vfx_dust_01",,
,,"x","y"
,,"int","int"
,,1000,29500
,,16000,18500
,,0,9000
,,2000,
,,14500,500
,"tomb_vfx_dust_02",,
,,"x","y"
,,"int","int"
,,2000,31000
,,11000,34000
,,18500,22500
,,20000,7500
,,18500,8000
,,-2000,16500
,,-500,17500
,"tomb_vfx_lightpool_01",,
,,"x","y"
,,"int","int"
,,9000,26000
,,9000,12500
,"tomb_vfx_lightray_01",,
,,"x","y"
,,"int","int"
,,26000,500
,"tomb_vfx_sparkle_01",,
,,"x","y"
,,"int","int"
,,9000,16000
,,3000,33000
,,-1500,18500
,,20000,17000
,,25000,13000
,,-2000,500
,,14500,-1000
,,6000,16500
,"tomb_trophy_03",,
,,"x","y"
,,"int","int"
,,-3500,16000
,,7000,34500
,"tomb_pillar_11",,
,,"x","y"
,,"int","int"
,,8999,-458
,"crowd_skeleton1_idle1",,
,,"x","y"
,,"int","int"
,,-1500,10500
,,-1000,6000
,,-1500,21500
,,-2500,22000
,,-2500,25000
,,19500,25000
,,19000,23000
,,19500,21000
,,19500,11000
,,19500,9500
,,20000,5500
,,19000,7000
,"crowd_skeleton1_idle2",,
,,"x","y"
,,"int","int"
,,-1000,7500
,,-1000,10000
,,-1500,22500
,,-1500,26000
,,19000,26000
,,19000,11500
,,19500,7500
,,-2000,7000
,"crowd_skeleton1_idle3",,
,,"x","y"
,,"int","int"
,,-2500,20000
,,-2000,9000
,,20000,22000
,,20500,7000
,,-2000,5000
,"electric_vignette_01",,
,,"x","y"
,,"int","int"
,,9500,-3000
"Background",,,
