"FileName",,,
,"SC","ExportName",
,"string","string",
,"sc/level_2019_halloween_dl.sc","halloween_base_01",
"Objects",,,
,"halloween_drawbridge_01",,
,,"x","y"
,,"int","int"
,,-1520,16025
,"champion_floating_rock_01",,
,,"x","y"
,,"int","int"
,,-19000,-500
,"champion_floating_rock_03",,
,,"x","y"
,,"int","int"
,,35000,35000
,"champion_floating_rock_04",,
,,"x","y"
,,"int","int"
,,2500,40000
,,12393,-4719
,"champion_floating_rock_05",,
,,"x","y"
,,"int","int"
,,3500,40500
,,10641,33186
,,12300,-5724
,"Pumpkin_king_01",,
,,"x","y"
,,"int","int"
,,3292,-2833
,"Pumpkin_king_02",,
,,"x","y"
,,"int","int"
,,14596,-2841
,"halloween_stands_blue_01",,
,,"x","y"
,,"int","int"
,,-3636,22121
,"halloween_stands_blue_02",,
,,"x","y"
,,"int","int"
,,21844,20932
,"halloween_stands_blue_03",,
,,"x","y"
,,"int","int"
,,-12700,23250
,"halloween_stands_red_01_stage_01",,
,,"x","y"
,,"int","int"
,,21695,2683
,"halloween_stands_red_02",,
,,"x","y"
,,"int","int"
,,-5098,2303
,"halloween_stands_red_03",,
,,"x","y"
,,"int","int"
,,30810,1356
,"halloween_trophy_big_01",,
,,"x","y"
,,"int","int"
,,22786,11264
,"halloween_wall_01_stage_01",,
,,"x","y"
,,"int","int"
,,3000,33000
,"halloween_wall_02",,
,,"x","y"
,,"int","int"
,,13500,33000
,"champion_floating_rock_06",,
,,"x","y"
,,"int","int"
,,-13166,33375
,"champion_waterfall_dummy",,
,,"x","y"
,,"int","int"
,,8000,-1000
,,10000,-1000
,"champion_floating_rock_07",,
,,"x","y"
,,"int","int"
,,-9500,49000
,,27500,41000
,,-14500,5500
,"halloween_spider_web_01",,
,,"x","y"
,,"int","int"
,,22500,13500
,"halloween_spider_web_02",,
,,"x","y"
,,"int","int"
,,15500,-500
,,14500,35000
,,22000,3500
,"halloween_spider_web_03",,
,,"x","y"
,,"int","int"
,,0,34500
,"halloween_spider_web_04",,
,,"x","y"
,,"int","int"
,,-3766,5583
,,1000,-500
,"pumpkin_elixir_01",,
,,"x","y"
,,"int","int"
,,18000,-500
,"pumpkin_elixir_02",,
,,"x","y"
,,"int","int"
,,-1000,19500
,,19351,17861
,,7500,34000
,"pumpkin_elixir_03",,
,,"x","y"
,,"int","int"
,,-1000,12000
,,-233,-333
,,10500,35000
,"halloween_floating_rock_02",,
,,"x","y"
,,"int","int"
,,11000,38500
,"halloween_vignette_01",,
,,"x","y"
,,"int","int"
,,7118,-2402
,"halloween_floating_rock_01",,
,,"x","y"
,,"int","int"
,,21000,-10500
,"halloween_floating_rock_03",,
,,"x","y"
,,"int","int"
,,0,-7000
,"mist_animated01",,
,,"x","y"
,,"int","int"
,,1000,-500
,,18500,-4500
,,18000,39000
,,500,-6000
,,22000,19000
,,1000,15500
,,20500,1000
,,500,30500
,,10000,16000
,,22000,18000
,"mist_animated_top",,
,,"x","y"
,,"int","int"
,,6000,34500
,,22000,-5500
"Background",,,
